id,asin,review_id,review_title,review_comment,review_star_rating,review_link,review_author,review_date,is_verified_purchase,helpful_vote_statement,review_images,date
1769240292,	B0DBHD2F5R,R1CK3XAO22GX3V,Amazing product 👏🏻👏🏻👏🏻,Amazing product and battery life will excellent 👌🏻💯,5.0,https://www.amazon.in/gp/customer-reviews/R1CK3XAO22GX3V,Gokul,Reviewed in India on 19 January 2026,1,,[],2026-01-24T07:38:12.818336
1769240298,B0DQKY3R84,R2FO33QLO7DTMH,"""Premium Sound and Features at a Great Price!""","The boAt Nirvana X TWS earbuds are a fantastic new launch! The Knowles dual drivers deliver crystal-clear sound with rich bass, and LDAC Hi-Res Audio truly elevates the listening experience. I love the spatial audio feature—it’s immersive and perfect for movies or gaming. The boAt Hearables app support is handy for customization, and the 4-mic ENx setup ensures excellent call quality. Dual pairing works flawlessly, and fast charging keeps me going all day. The Cosmic Onyx design looks sleek and premium. Overall, a powerful package for audiophiles and casual users alike. Highly recommended for the price!",5.0,https://www.amazon.in/gp/customer-reviews/R2FO33QLO7DTMH,Kiran S,Reviewed in India on 12 April 2025,1,One person found this helpful,[],2026-01-24T07:38:18.941327
1769612252,B0DGV56J6G,R1I4L41RWFP2MD,Sound quality poor,"It’s the worst earphones I have ever purchased….sound quality is horrible and moreover the fit is super uncomfortable. Most disappointing is Amazon is allowing only replacement not return. I want to return the product….received yesterday on 23rd January 2026…though the app is mentioning return or replacement is possible till 2nd February, I am unable to place order for return",1.0,https://www.amazon.in/gp/customer-reviews/R1I4L41RWFP2MD,sharmistha sardar,Reviewed in India on 23 January 2026,1,One person found this helpful,[],2026-01-28T14:57:32.812610
1769612256,	B0DN171184,R36J5OO09HGC7R,boat nirvana ion 6,"I recently purchased the boAt Nirvana Ion ANC headphones, and honestly, I am very satisfied with them. The battery backup and sound quality are especially impressive. I usually use a combination of ANC and normal mode, and with a single full charge, I am getting up to 15 days of battery backup. Of course, this may vary depending on individual usage. The sound quality is very clear, the bass is well balanced, and it remains comfortable even during long listening sessions. The ANC feature also works quite well for this price range. However, there is one downside. The headphones come with a glossy finish, which looks very attractive and premium, but since it has a glossy surface, it gets scratched very easily. A matte finish would have been a better option. Overall, this is a value-for-money product. I would definitely recommend it to anyone looking for good battery life and sound quality in this price segment.",4.0,https://www.amazon.in/gp/customer-reviews/R36J5OO09HGC7R,Pratap sharma,Reviewed in India on 21 January 2026,1,,"[""https://m.media-amazon.com/images/I/611trShFwhL.jpg"", ""https://m.media-amazon.com/images/I/71ySfl9bE8L.jpg""]",2026-01-28T14:57:36.318374
1769612265,	B0F673HNLP,R1WKJ9S9DH87AC,Defective manufacturing,Defective products..One ear bud not working...even replacement is not working.. Design is good.....customer support is bad....it is better to avoid buying...I bought 2 of this and with in one month both not working .....so bad...,1.0,https://www.amazon.in/gp/customer-reviews/R1WKJ9S9DH87AC,dr rajesh rana,Reviewed in India on 23 January 2026,1,,[],2026-01-28T14:57:45.913473
1769612269,B0DQKY3R84,R2AI2Y6YNFSZHX,Waste of money,"Worst earphones under 3k.. One plus basic version is better then this.. Waste of money.. no good sound quality., No good battery life. Please don't buy this.. It's not worth 500 also..",1.0,https://www.amazon.in/gp/customer-reviews/R2AI2Y6YNFSZHX,RADHA V,Reviewed in India on 22 January 2026,1,,[],2026-01-28T14:57:49.395197
1769612269,B0DQKY3R84,R23ZT04E3XKDYG,Terrible Battery & Unhelpful Service,"I have been using the boAt Nirvana X TWS for about a month now, and while they look decent, my overall experience has been disappointing. Here is the breakdown of why I cannot recommend these. Pros: Good Bass: The bass is punchy and enjoyable if you like that heavy thump. Decent Indoor Calls: Call quality is surprisingly clear when talking indoors. Decent Looks: Aesthetically, the buds look fine and presentable. Cons: Terrible Battery Life: The biggest failure. Usage of just 2-3 hours drains the case significantly; real-world backup is only 8-10 hours total, nowhere near the claimed 40 hours. Bad Service Experience: I tried to exchange the product due to the battery drain, but the service center refused. They certified the product as ""fine"" despite the obvious defects. Average Sound: Overall audio quality is just ""ok"" and not worth the money. Poor Functionality: Functionality is a total disappointment compared to the design. Verdict: Do not buy. The battery is weak, and support won't help you. Go for Realme T310 or OnePlus Nord Buds 3 instead.",3.0,https://www.amazon.in/gp/customer-reviews/R23ZT04E3XKDYG,Manikanta,Reviewed in India on 18 January 2026,1,,[],2026-01-28T14:57:49.395215
1769612269,B0DQKY3R84,RT8RG49F8L1GE,Amazing Product,I used these nirvana airpods for the first time they fit in my ear perfectly so I didn't have to change the tip which was great also the tip was soft and comfortable and didn't irritate my ear the quality of the case is great with great design and easy to open and close connectivity is good as I could stay connected to the device from anywhere with the house. Coming to the sound quality the device is able to play good amount of bass along with that external noise is also reduced and I am able to have a great immersive experience. Overall good performance and worth the price too.,5.0,https://www.amazon.in/gp/customer-reviews/RT8RG49F8L1GE,Vishesh Gupta,Reviewed in India on 2 May 2025,1,3 people found this helpful,"[""https://m.media-amazon.com/images/I/611lQ5xcvfL.jpg"", ""https://m.media-amazon.com/images/I/51AL9lDBOuL.jpg"", ""https://m.media-amazon.com/images/I/61Y5McGykNL.jpg""]",2026-01-28T14:57:49.395242
1769845573,B0DXPL5XHF,R3LZ3NHU26NYVL,Average product,"I bought the boat Nirvana Genius PRO for ₹2600, expecting a premium and durable experience, but I have mixed feelings about the final product. Here is my honest feedback for the brand to improve in future versions: The Cons (Areas for Improvement): Build Quality & Durability: The biggest letdown is the charging case body. At this price point, I expected a durable material like stainless steel or high-quality matte plastic. Instead, it has a glass-like finish that feels very fragile. I am constantly worried that if it slips and falls once, the case will crack and stop charging entirely. It is not practical for daily outdoor use. Active Noise Cancellation (ANC): The claim of 50dB noise cancellation does not feel accurate in real-world usage. I can still easily hear outside sounds and conversations even with ANC turned on. It does not block noise as effectively as advertised. The Pros: Sound Quality: The audio output is good. It offers a decent listening experience with clear vocals and instruments. It isn't the ""best"" I have heard, but it is certainly enjoyable for music and media.",3.0,https://www.amazon.in/gp/customer-reviews/R3LZ3NHU26NYVL,Nilesh Kumar Singh,Reviewed in India on 6 January 2026,1,One person found this helpful,[],2026-01-31T07:46:13.223121
1769845576,B0DGV56J6G,R3I1AXD86ZSVZF,I like this pods,Nice product,5.0,https://www.amazon.in/gp/customer-reviews/R3I1AXD86ZSVZF,Ishwar,Reviewed in India on 27 January 2026,1,,[],2026-01-31T07:46:16.638731
1769845586,	B0DBHD2F5R,R200EW2DBKHF94,Worst Battery,"Design is good, Sound is better but Battery life is worst. In start battery go up to 9-10 hrs... After one month of use battery go only for 2-3 hrs",1.0,https://www.amazon.in/gp/customer-reviews/R200EW2DBKHF94,akash singh,Reviewed in India on 20 January 2026,1,One person found this helpful,"[""https://m.media-amazon.com/images/I/61HXn9ZdkXL.jpg""]",2026-01-31T07:46:26.339272
1769845589,	B0F673HNLP,R18SQVXBZBTPPT,Worst ear clips cheap quality product,Giving it 1 star since there is no option for half star the ear clips stopped working on the second day of purchase,1.0,https://www.amazon.in/gp/customer-reviews/R18SQVXBZBTPPT,NagTilak Adusumilli,Reviewed in India on 27 January 2026,1,,[],2026-01-31T07:46:29.558350
1770217542,B0DXPL5XHF,RAOM4NO2P7IBC,Good,Good product sound quality and best performance and strong anc,5.0,https://www.amazon.in/gp/customer-reviews/RAOM4NO2P7IBC,Dharmesh,Reviewed in India on 30 January 2026,1,,[],2026-02-04T15:05:42.194305
1770217545,B0DGV56J6G,R2TRXXNE9VTWMZ,Quality earphone,Nice product,5.0,https://www.amazon.in/gp/customer-reviews/R2TRXXNE9VTWMZ,ARSHAD,Reviewed in India on 31 January 2026,1,,[],2026-02-04T15:05:45.918077
1770217550,	B0DN171184,R1C8JDS8QUMPSW,"Battery life, sound quality , Anc feature","Good product , though anc feature is not very good rather decent , and battery life is the best . Sound quality is decent.",4.0,https://www.amazon.in/gp/customer-reviews/R1C8JDS8QUMPSW,Godfrey Dsouza,Reviewed in India on 2 February 2026,1,,[],2026-02-04T15:05:50.163015
1770217556,	B0DBHD2F5R,R1GY9GMPN4HGX4,Amazing sound,Good product clear music vocals rich base,4.0,https://www.amazon.in/gp/customer-reviews/R1GY9GMPN4HGX4,Maarif ,Reviewed in India on 30 January 2026,1,One person found this helpful,"[""https://m.media-amazon.com/images/I/61cGpXABccL.jpg""]",2026-02-04T15:05:56.604070
1770217556,	B0DBHD2F5R,R1SA2QBADAUTCV,Good product,Good enough as i got it under 2k,5.0,https://www.amazon.in/gp/customer-reviews/R1SA2QBADAUTCV,Arijit Bhattacharya,Reviewed in India on 2 February 2026,1,,[],2026-02-04T15:05:56.604091
1770450554,	B0DN171184,R9V1DAUIL62V8,Best of best earbuds,The media could not be loaded. Sound quality 10 out of 10 🤩😍❤️ Battery backup 10 out of 10 🤩😍❤️ Calling clear 10 out of 10 🤩😍❤️ Or design me bhi 10 out of 10 🤩😍❤️ Connectivity fast 10 out of 10 🤩😍❤️ Mai gaming nahi karta hoo to latency ka nahi pata dosto Lekin gaming ability bhi achi hai maine YouTube par check Kiya tha Bohot bohot ache earbuds hai dosto ye budget me Thank you Amazon Thank you sir ji ❤️ Bina koi jhijak ke bindaas lelo dosto ye Wale earbuds Dosto ye Wale earbuds best of best earbuds hai isliye earbuds me bhar bhar kar features diye hue hai I love this earbuds ❤️🤩😍,5.0,https://www.amazon.in/gp/customer-reviews/R9V1DAUIL62V8,Altamash subhani,Reviewed in India on 1 February 2026,1,,"[""https://m.media-amazon.com/images/I/61wSxnjTT9L.jpg"", ""https://m.media-amazon.com/images/I/61Uo-TODRzL.jpg"", ""https://m.media-amazon.com/images/I/61rpPtozRAL.jpg""]",2026-02-07T07:49:14.659741
1770823781,B0DXPL5XHF,R3JOKTQ0IYPFWI,Best and worth,"It's jus awesome. The sound quality is fabulous, really loved it. The app functionality is also easy friendly. The bass and vocal are well packed. The ANC mode is also working perfect",5.0,https://www.amazon.in/gp/customer-reviews/R3JOKTQ0IYPFWI,sidharth hari,Reviewed in India on 7 February 2026,1,,[],2026-02-11T15:29:41.686183
1770823781,B0DXPL5XHF,RTS8FDM97CNFR,Good product,Good sound quality at an affordable price,5.0,https://www.amazon.in/gp/customer-reviews/RTS8FDM97CNFR,RAJESH GHOSH,Reviewed in India on 4 February 2026,1,One person found this helpful,[],2026-02-11T15:29:41.686200
1770823781,B0DXPL5XHF,R3S19WJQKNGQ5M,Iska special sound is good,Best ear buds feature is best and quality is good,5.0,https://www.amazon.in/gp/customer-reviews/R3S19WJQKNGQ5M,Najmuddin Siddiqui,Reviewed in India on 8 February 2026,1,,[],2026-02-11T15:29:41.686214
1770823792,	B0DN171184,R1YH2RU4QKRFC0,Good,"⭐️⭐️⭐️⭐️⭐️ Excellent Sound & Battery Life! – I’m really impressed with these earbuds. The audio quality is clear with good bass, and calls come through nicely thanks to the quad mics and ENx noise suppression. Battery life is fantastic – lasts for many days on a single charge – and Bluetooth connects quickly without issues. The design feels premium and comfortable to wear for long listening sessions. Great value for money overall!",5.0,https://www.amazon.in/gp/customer-reviews/R1YH2RU4QKRFC0,Aparna,Reviewed in India on 4 February 2026,1,,[],2026-02-11T15:29:52.157397
1770823792,	B0DN171184,R27XQ1186ZWA7A,Battery backup,Product is good but as described Noise cancellation exist in it. Exactly it work sometime and sometimes not. Except this product is too good like battery backup sound quality is good you should buy it,4.0,https://www.amazon.in/gp/customer-reviews/R27XQ1186ZWA7A,Atul Kumar,Reviewed in India on 5 February 2026,1,,[],2026-02-11T15:29:52.157418
1770823802,	B0DBHD2F5R,RIKDDB34SE01N,NICE,NICE PRODUCT,5.0,https://www.amazon.in/gp/customer-reviews/RIKDDB34SE01N,Amazon Customer,Reviewed in India on 6 February 2026,1,,[],2026-02-11T15:30:02.881683
1770823807,	B0F673HNLP,RAFFNXDMUJ813,Nice product!!!,Perfect earbuds for daily use. very good quality and very nice item Looks premium with very good sound quality for listening to music and calls. Case is very small and easy to carry. They are very comfortable. Very easy to wear. Excellent product. Quality is good. Audio quality is at its level. Easy to use and can be use daily,5.0,https://www.amazon.in/gp/customer-reviews/RAFFNXDMUJ813,Krishna,Reviewed in India on 8 August 2025,1,,"[""https://m.media-amazon.com/images/I/81AXw7eGzLL.jpg"", ""https://m.media-amazon.com/images/I/817Q9EmKJsL.jpg""]",2026-02-11T15:30:07.688368
1770823807,	B0F673HNLP,R402TSXXML3F3,Avoid at All Costs: A Disappointing  Earbud Experience,"Do not buy these earbuds. I have purchased them and they have many issues: 1. On many occasions, one of the earbuds fails to connect. 2. If you are using only one earbud and then take out the other one to use it, the audio becomes distorted. 3. The voice quality is very bad. The person on the other end finds it difficult to hear you. 4. They do not fit easily, and you have to adjust them constantly. 5. If you are a biker, they don't fit comfortably, which results in poor bass quality. Please don't buy these. They are a complete waste of money.",1.0,https://www.amazon.in/gp/customer-reviews/R402TSXXML3F3,Tarunsoni,Reviewed in India on 15 August 2025,1,23 people found this helpful,"[""https://m.media-amazon.com/images/I/61bFSa1jzIL.jpg""]",2026-02-11T15:30:07.688388
1770823807,	B0F673HNLP,R67DDUEEW6VK4,Real Good OWS. iykyk,"It's actually a really good OWS. Recommended only if you really understand and know about these, and these are super comfy and real well designed. It's the most practical one's for its segment.",5.0,https://www.amazon.in/gp/customer-reviews/R67DDUEEW6VK4,Archana Siri,Reviewed in India on 7 February 2026,1,,[],2026-02-11T15:30:07.688407
1771055540,B0DXPL5XHF,R17ZI9B5F1F3LH,It's amazing 🤩,Best ear buds this price range 😄 superb quality and awesome sound experience,5.0,https://www.amazon.in/gp/customer-reviews/R17ZI9B5F1F3LH,G.Durgaprasad,Reviewed in India on 10 February 2026,1,,[],2026-02-14T07:52:20.156118
1771055550,	B0DN171184,R13L1WIMC6RTW2,Excellent Sound Quality with Long Battery Life,"I am really impressed with the boAt Nirvana Ion earbuds. The sound quality is crystal clear with deep bass and balanced vocals, which makes music and calls very enjoyable. The noise isolation works well and reduces background disturbance. The battery backup is amazing and easily lasts for long hours without frequent charging. The earbuds are comfortable to wear for extended periods and fit perfectly in the ears without falling out. The design looks premium and stylish, and the touch controls are smooth and responsive. Connectivity is fast and stable with no lag issues. Overall, this is a great value for money product with excellent performance. Highly recommended!",5.0,https://www.amazon.in/gp/customer-reviews/R13L1WIMC6RTW2,Mounika,Reviewed in India on 12 February 2026,1,,[],2026-02-14T07:52:30.550128
1771427345,B0DXPL5XHF,R25QKE0046OAU8,Good product,Good sound quality,5.0,https://www.amazon.in/gp/customer-reviews/R25QKE0046OAU8,Bhargav natekar,Reviewed in India on 10 February 2026,1,,[],2026-02-18T15:09:05.476727
1771427351,B0DGV56J6G,R1ZGTOHHTOXZ4W,Pathetic product with  no durability,"Product is good with sleek design for my running and exercise. However ,after 15days right side bud totally stop working .... Was not expecting so much issue in so less time Will check for service under warranty and update on service again Will update review after using this for atleast 1 or 2 month Update:I am highly disappointed by product....had registered 2 times about same issue and replaced product came with same issue again... It is not even 2 month that I had purchased product (purchased on 14th feb) and product stopped working not one or 2 but 3times and now 3rd time same issue persist. It seems noise is not resolving issues and sending back same product again or this product is sub standard and poor quality. This time it is not even a day after receiving replacement and again same issue. Pathetic experience. Now they are not allowing for complaint and showing earlier complaint status",1.0,https://www.amazon.in/gp/customer-reviews/R1ZGTOHHTOXZ4W,Aniruddha bhave,Reviewed in India on 1 March 2025,1,44 people found this helpful,[],2026-02-18T15:09:11.191942
1771427351,B0DGV56J6G,R3UEWQZ9HE3K4T,Good quality sound in less noise area.,Good Sound quality and size. Weight is also ok. But it is very heard to hear in noise area.,5.0,https://www.amazon.in/gp/customer-reviews/R3UEWQZ9HE3K4T,Aritra S.,Reviewed in India on 2 February 2026,1,,[],2026-02-18T15:09:11.191969
1771427356,	B0DN171184,R1976PLU0ZUC3H,"Compact would be better, but sound is good..","These earbuds are great overall, but the size of the buds is a bit large for my liking. If they were smaller, they'd be way more comfortable. Sound quality's good though, and battery life's solid. 👍""",4.0,https://www.amazon.in/gp/customer-reviews/R1976PLU0ZUC3H,Akash Ekare,Reviewed in India on 14 February 2026,1,,[],2026-02-18T15:09:16.097248
1771427366,	B0DBHD2F5R,R35S90DSKIMEZE,Nice,Nice product,5.0,https://www.amazon.in/gp/customer-reviews/R35S90DSKIMEZE,Shameem,Reviewed in India on 12 February 2026,1,,[],2026-02-18T15:09:26.012722
1771427366,	B0DBHD2F5R,R1EXGFQKI38Q3M,Very very Bad product. Waste of money,"Very very bad product. Total wast of money. It has ANC support but even i am having an earbuds with 32db anc reduces sound better. And the experience to spatial audio utter failure. I am been using boat product long. But this one crushed all the trust in boat products. More on it, even now I can't return it. Waste of money.",1.0,https://www.amazon.in/gp/customer-reviews/R1EXGFQKI38Q3M,Harish Joshy,Reviewed in India on 2 February 2026,1,,[],2026-02-18T15:09:26.012736
1771427376,B0DQKY3R84,R76YCI9F5XYRI,amazing product😍,"I’ve been using the boAt Nirvana TWS for a few days and they’re fantastic. The retro‑inspired design is sleek and comfortable, staying put even during workouts. Audio is clear and balanced—with punchy bass—and pairing is instant with no dropouts. ENC/ANC keep calls crisp, and the battery easily powers a full day’s use (plus extra case charges). The intuitive touch controls let you skip tracks, adjust volume, and answer calls in a tap, and a 10‑minute quick‑charge gives you up to an hour of playtime. The matte finish on the case feels premium and resists fingerprints. Great value all around!",5.0,https://www.amazon.in/gp/customer-reviews/R76YCI9F5XYRI,Lakshita saxena,Reviewed in India on 19 April 2025,1,3 people found this helpful,"[""https://m.media-amazon.com/images/I/61UjpaSizpL.jpg"", ""https://m.media-amazon.com/images/I/51ENXOdsqeL.jpg"", ""https://m.media-amazon.com/images/I/51qHWRYicTL.jpg""]",2026-02-18T15:09:36.628563
1771660138,B0DXPL5XHF,R1Q94LZ2CCAE3M,Value for money,Best value for money and i loved the quality and ANC plus the Audio is just what you need for knowing that this was the best investment i made,5.0,https://www.amazon.in/gp/customer-reviews/R1Q94LZ2CCAE3M,Pratik Mahendra Pardeshi,Reviewed in India on 22 January 2026,1,,[],2026-02-21T07:48:58.605384
1771660138,B0DXPL5XHF,RGL9NEISMKHCB,Sound quality is awesome,Worth it total amount is value for money,5.0,https://www.amazon.in/gp/customer-reviews/RGL9NEISMKHCB,Dhananjay Kumar,Reviewed in India on 8 February 2026,1,,"[""https://m.media-amazon.com/images/I/717d5XUVu0L.jpg""]",2026-02-21T07:48:58.605406
1771660142,B0DGV56J6G,R616H998Q505C,Noise cancellation,"Please don’t buy this product, absolute waste of money. This would probably be one of their worst products. The sound quality is very poor and the noise cancellation is a joke. It’s actually quite the opposite and is pleasant to the ears.",1.0,https://www.amazon.in/gp/customer-reviews/R616H998Q505C,Dallas,Reviewed in India on 18 February 2026,1,,[],2026-02-21T07:49:02.925167
1771660142,B0DGV56J6G,RXLEOK94EW4KZ,Worst product,Don’t buy it. My experience is very bad. Sound quality is worst and getting outside. There will be no privacy and anyone can hear your conversations easily. I tried to replace it but Amazon is not allowing to replace it.,1.0,https://www.amazon.in/gp/customer-reviews/RXLEOK94EW4KZ,KANHAYALAL BALCHAND SHARMA,Reviewed in India on 17 February 2026,1,One person found this helpful,[],2026-02-21T07:49:02.925186
1771660148,	B0DN171184,R6KKSV1UL7LOI,Value for money,Fantastic buds great build quality and the power pack battery performance just top quality stuff loved it.,4.0,https://www.amazon.in/gp/customer-reviews/R6KKSV1UL7LOI,Kasim Shaikh,Reviewed in India on 18 February 2026,1,,[],2026-02-21T07:49:08.134800
1771660148,	B0DN171184,R1W1C0YAVN1A1D,Glitchy,Sound quality is good. ANC is good. The reason I gave 3 stars was during video call it is automatically disconnecting. But when I was seeing a movie or during audio call it was not disconnecting.,3.0,https://www.amazon.in/gp/customer-reviews/R1W1C0YAVN1A1D,Ravi Chandra,Reviewed in India on 18 February 2026,1,,[],2026-02-21T07:49:08.134815
1771660160,	B0F673HNLP,R1O97FZAYEN1NV,Bad service from amazon,Third class pcs and not working prpperly and i exchanging it with another brand but amazon is not suppprting me cheap service of amazon and noise,1.0,https://www.amazon.in/gp/customer-reviews/R1O97FZAYEN1NV,Amazon Customer,Reviewed in India on 16 February 2026,1,,[],2026-02-21T07:49:20.884510
1771660170,B0DGV55W2K,R2OLPJ2LGAC9JI,Quality,Good quality,5.0,https://www.amazon.in/gp/customer-reviews/R2OLPJ2LGAC9JI,Katariya hemangi,Reviewed in India on 16 February 2026,1,,[],2026-02-21T07:49:30.638380
1772032497,B0DXPL5XHF,R2C6EUOXIBCA8G,Amazing Product,Very nice received product. Value for money. after two months I writing these review. Sound quality is awesome. ANC also good. I using these TWS under helmet on bike phone voice is good during call.,4.0,https://www.amazon.in/gp/customer-reviews/R2C6EUOXIBCA8G,RAVIRAJ PATIL,Reviewed in India on 22 February 2026,1,,"[""https://m.media-amazon.com/images/I/716s7Aefs2L.jpg"", ""https://m.media-amazon.com/images/I/61YEafxKlRL.jpg""]",2026-02-25T15:14:57.763957
1772032497,B0DXPL5XHF,R3D1LNCMM9NYBJ,Amazing,The sound quality is amazing. The ANC is perfect.,5.0,https://www.amazon.in/gp/customer-reviews/R3D1LNCMM9NYBJ,Ritesh,Reviewed in India on 23 February 2026,1,,[],2026-02-25T15:14:57.763981
1772032497,B0DXPL5XHF,R2DIL0EFQDWWDW,Awesome product,Amazing product,5.0,https://www.amazon.in/gp/customer-reviews/R2DIL0EFQDWWDW,Vinay C.,Reviewed in India on 21 February 2026,1,,[],2026-02-25T15:14:57.763995
1772032502,B0DGV56J6G,R66KQECZMKSZA,Mind blowing product,"Good product,very useful in phone calls and very eco-friendly noise cancellation.",5.0,https://www.amazon.in/gp/customer-reviews/R66KQECZMKSZA,Rohan Sharma,Reviewed in India on 19 February 2026,1,One person found this helpful,"[""https://m.media-amazon.com/images/I/71ocai+m8GL.jpg"", ""https://m.media-amazon.com/images/I/81uknWuLiAL.jpg""]",2026-02-25T15:15:02.358822
1772032502,B0DGV56J6G,R22OLKGWS58YX1,Noise Air Clips Honest Review Read this before you buy,"Here’s a clear and honest breakdown about Noise Air Clips 👍 Positives •. Good sound quality in the beginning • Clear audio • Stylish & modern look So yes, performance-wise initially it satisfied you. 👎 Negatives (Real Concerns) 1. Not comfortable for long use If it hurts your ears, that’s a big issue. Open/clip-style earbuds don’t suit everyone’s ear shape. 2. Not helmet-friendly If it falls off while removing helmet, that’s a design flaw for riders. Many clip/open-ear models are not secure under helmets. 3. Stopped connecting after one fall This is the main issue. If it stopped working after falling once, durability is questionable — especially when cheaper roadside headsets survived multiple drops. Is it fair? Honestly? Your feeling is valid. When: • A ₹500 roadside headset lasted 3 years • And a branded product fails in 1 month It naturally feels disappointing. But also remember: • Premium brands don’t always mean “more durable.” • Many lightweight earbuds are fragile internally (Bluetooth chip / battery displacement can happen after impact).",1.0,https://www.amazon.in/gp/customer-reviews/R22OLKGWS58YX1,ulyes,Reviewed in India on 19 February 2026,1,,"[""https://m.media-amazon.com/images/I/71L5Pcw+KnL.jpg""]",2026-02-25T15:15:02.358843
1772032517,	B0DBHD2F5R,R3OQNTSMGERDOK,Sound quality,"Good product, recommend to all",5.0,https://www.amazon.in/gp/customer-reviews/R3OQNTSMGERDOK,Sai Teja Saini,Reviewed in India on 20 February 2026,1,,[],2026-02-25T15:15:17.312076
1772032517,	B0DBHD2F5R,R2EPRHPD12A4W8,Head tracking assome....🫠,"Value for money, super experience, fantastic volume, especially fantastic features like head tracking spacial audio",5.0,https://www.amazon.in/gp/customer-reviews/R2EPRHPD12A4W8,MUGESH Raj,Reviewed in India on 30 January 2026,1,One person found this helpful,[],2026-02-25T15:15:17.312091
1772032517,	B0DBHD2F5R,R3NRL0FNQEOF17,A single earbud also need noise cancelation,Waste of money.. If you want noise cancelation don't buy it. It mentioned 50db but its not working..but when you connected to only one and another doesn't pair to your device. This manufacturing defect..,1.0,https://www.amazon.in/gp/customer-reviews/R3NRL0FNQEOF17,Ganesh,Reviewed in India on 23 February 2026,1,,[],2026-02-25T15:15:17.312104
1772032521,	B0F673HNLP,R2AR0JDGHWWZJZ,Ears Compatible,Everything is ok. Holds with ear easily compatibile..Sounds as OWS super...,5.0,https://www.amazon.in/gp/customer-reviews/R2AR0JDGHWWZJZ,Senthil Thandavan A Durai,Reviewed in India on 18 February 2026,1,,[],2026-02-25T15:15:21.698142
1772264680,B0DXPL5XHF,RHB6MC4UZ4JOW,Good,Simply excellent quality. ANC is good. Sound is good.,5.0,https://www.amazon.in/gp/customer-reviews/RHB6MC4UZ4JOW,Shiva Kumar v,Reviewed in India on 24 February 2026,1,,[],2026-02-28T07:44:40.962533
1772264680,B0DXPL5XHF,RX92L33ZXVJJY,"Good product, worth every penny",Good product,5.0,https://www.amazon.in/gp/customer-reviews/RX92L33ZXVJJY,Aswin M Biju,Reviewed in India on 24 February 2026,1,,[],2026-02-28T07:44:40.962554
1772264693,	B0DBHD2F5R,R203FGUMRZC9BM,All about the product,Very good product 👍,5.0,https://www.amazon.in/gp/customer-reviews/R203FGUMRZC9BM,Abhay ekka,Reviewed in India on 25 February 2026,1,,[],2026-02-28T07:44:53.268785
1772264693,	B0DBHD2F5R,R2XT0P4JTQJUSL,Price to value,Worst product fake claims of charging for 10 minutes battery last for 240 minutes after one month of use i use only for 2 hours Daily but I have to charge every second day for at least half an hour.last week I charged for more than 1 hour but needed to charge again battery drains very fast,1.0,https://www.amazon.in/gp/customer-reviews/R2XT0P4JTQJUSL,chandan singh,Reviewed in India on 15 January 2026,1,One person found this helpful,[],2026-02-28T07:44:53.268800
1772264696,	B0F673HNLP,R3T2UV9PO53AUS,Sound quality is good and wearing clips so comfortable,"Wow,nice product",4.0,https://www.amazon.in/gp/customer-reviews/R3T2UV9PO53AUS,Kln,Reviewed in India on 18 February 2026,1,,"[""https://m.media-amazon.com/images/I/61YvHkvw1pL.jpg""]",2026-02-28T07:44:56.332261
1772264696,	B0F673HNLP,REBNPZT5OL0JN,POOR BLUETOOTH,Need a replacement. Bluetooth does not connect to device. Poor product,1.0,https://www.amazon.in/gp/customer-reviews/REBNPZT5OL0JN,Dr Somnath Bhattacharya,Reviewed in India on 18 February 2026,1,,[],2026-02-28T07:44:56.332277
1772636464,B0DXPL5XHF,R2TE9TN7GC1IEN,Sound quality is pretty good,Sound quality is pretty good and ANC is amazing,5.0,https://www.amazon.in/gp/customer-reviews/R2TE9TN7GC1IEN,Rup Das,Reviewed in India on 24 February 2026,1,,"[""https://m.media-amazon.com/images/I/6151Q6allFL.jpg""]",2026-03-04T15:01:04.745701
1772636464,B0DXPL5XHF,R11YVRKBDNSS3B,Love it,Great earphone. Easy to connect to phone and doesn't hurt my ear after hours of use.,5.0,https://www.amazon.in/gp/customer-reviews/R11YVRKBDNSS3B,Micool,Reviewed in India on 27 February 2026,1,,[],2026-03-04T15:01:04.745723
1772636468,B0DGV56J6G,R3VLPNZ6QU0E0Q,Quality of voice and connectivity,Awesome product,5.0,https://www.amazon.in/gp/customer-reviews/R3VLPNZ6QU0E0Q,Sushil Kumar Saraswat,Reviewed in India on 1 March 2026,1,,[],2026-03-04T15:01:08.329132
1772636480,	B0DBHD2F5R,R39TV8EAW87E09,The sound quality of this product is very much good and satisfaction for this is great,This is a very good product. Overall i am satisfied with the prodict quality and sound quality,5.0,https://www.amazon.in/gp/customer-reviews/R39TV8EAW87E09,The product send was very good. It's very useful. I got the product without any damage. I liked the service provided.,Reviewed in India on 26 February 2026,1,One person found this helpful,"[""https://m.media-amazon.com/images/I/51EXNDN-0tL.jpg""]",2026-03-04T15:01:20.004263
